gene_name	gene_id	#ofalleles
NELFA	7469	2
C4orf48	401115	2
C4orf48	401115	2
NAT8L	339983	2
POLN	353497	2
HAUS3	79441	2
MXD4	10608	2
ZFYVE28	57732	2
ZFYVE28	57732	2
LOC402160	402160	2
RNF4	6047	2
RNF4	6047	2
FAM193A	8603	2
TNIP2	79155	2
TNIP2	79155	2
SH3BP2	6452	2
SH3BP2	6452	2
SH3BP2	6452	2
SH3BP2	6452	2
ADD1	118	2
ADD1	118	2
MFSD10	10227	2
MFSD10	10227	2
NOP14-AS1	317648	2
NOP14	8602	2
GRK4	2868	2
HTT	3064	2
HTT-AS	100750326	2
MSANTD1	345222	2
RGS12	6002	2
RGS12	6002	2
HGFAC	3083	2
DOK7	285489	2
DOK7	285489	2
LRPAP1	4043	2
LRPAP1	4043	2
LINC00955	285492	2
LOC100133461	100133461	2
ADRA2C	152	2
FAM86EP	348926	2
OTOP1	133060	2
TMEM128	85013	2
LYAR	55646	2
LYAR	55646	2
ZBTB49	166793	2
NSG1	27065	2
NSG1	27065	2
STX18	53407	2
STX18-AS1	100507266	2
MSX1	4487	2
CYTL1	54360	2
STK32B	55351	2
C4orf6	10141	2
EVC2	132884	2
EVC2	132884	2
EVC	2121	2
CRMP1	1400	2
CRMP1	1400	2
CRMP1	1400	2
CRMP1	1400	2
JAKMIP1	152789	2
LOC285484	285484	2
WFS1	7466	2
PPP2R2C	5522	2
PPP2R2C	5522	2
PPP2R2C	5522	2
PPP2R2C	5522	2
PPP2R2C	5522	2
MAN2B2	23324	2
MRFAP1	93621	2
LOC93622	93622	2
S100P	6286	2
MRFAP1L1	114932	2
BLOC1S4	55330	2
KIAA0232	9778	2
TBC1D14	57533	2
TBC1D14	57533	2
TBC1D14	57533	2
TBC1D14	57533	2
CCDC96	257236	2
TADA2B	93624	2
LOC100129931	100129931	2
GRPEL1	80273	2
FLJ36777	730971	2
SORCS2	57537	2
PSAPL1	768239	2
AFAP1-AS1	84740	2
AFAP1	60312	2
ABLIM2	84448	2
ABLIM2	84448	2
SH3TC1	54436	2
HTRA3	94031	2
ACOX3	8310	2
TRMT44	152992	2
GPR78	27201	2
GPR78	27201	2
CPZ	8532	2
HMX1	3166	2
LOC650293	650293	2
USP17L10	100287144	2
USP17L13	100287238	2
USP17L15	100288520	2
USP17L17	100287327	2
USP17L19	100287404	2
USP17L9P	391627	2
USP17L6P	391622	2
DEFB131	644414	2
DRD5	1816	2
SLC2A9	56606	2
SLC2A9	56606	2
WDR1	9948	2
ZNF518B	85460	2
CLNK	116449	2
HS3ST1	9957	2
RAB28	9364	2
LINC01097	285547	2
NKX3-2	579	2
LINC01096	285548	2
BOD1L1	259282	2
LINC01182	101929071	2
LINC01085	152742	2
CPEB2-AS1	441009	2
CPEB2	132864	2
C1QTNF7	114905	2
C1QTNF7	114905	2
C1QTNF7	114905	2
CC2D2A	57545	2
FBXL5	26234	2
FAM200B	285550	2
BST1	683	2
CD38	952	2
FGFBP1	9982	2
FGFBP2	83888	2
PROM1	8842	2
PROM1	8842	2
PROM1	8842	2
TAPT1	202018	2
TAPT1-AS1	202020	2
LDB2	9079	2
QDPR	5860	2
CLRN2	645104	2
LAP3	51056	2
MED28	80306	2
FAM184B	27146	2
DCAF16	54876	2
NCAPG	64151	2
LCORL	254251	2
SLIT2	9353	2
SLIT2-IT1	100505893	2
PACRGL	133015	2
KCNIP4	80333	2
KCNIP4	80333	2
KCNIP4	80333	2
KCNIP4	80333	2
KCNIP4	80333	2
KCNIP4-IT1	359822	2
KCNIP4	80333	2
LOC100505912	100505912	2
GPR125	166647	2
GBA3	57733	2
GBA3	57733	2
PPARGC1A	10891	2
DHX15	1665	2
SOD3	6649	2
CCDC149	91050	2
CCDC149	91050	2
LGI2	55203	2
SEPSECS	51091	2
SEPSECS-AS1	285540	2
PI4K2B	55300	2
ZCCHC4	29063	2
ANAPC4	29945	2
SLC34A2	10568	2
SLC34A2	10568	2
SEL1L3	23231	2
SEL1L3	23231	2
SMIM20	389203	2
RBPJ	3516	2
RBPJ	3516	2
CCKAR	886	2
TBC1D19	55296	2
STIM2	57620	2
PCDH7	5099	2
PCDH7	5099	2
LOC439933	439933	2
ARAP2	116984	2
LOC439933	439933	2
DTHD1	401124	2
DTHD1	401124	2
NWD2	57495	2
C4orf19	55286	2
C4orf19	55286	2
RELL1	768211	2
PGM2	55276	2
TBC1D1	23216	2
PTTG2	10744	2
TBC1D1	23216	2
TBC1D1	23216	2
TBC1D1	23216	2
LINC01258	101928776	2
KLF3	51274	2
KLF3-AS1	79667	2
TLR10	81793	2
TLR1	7096	2
TLR6	10333	2
FAM114A1	92689	2
TMEM156	80008	2
KLHL5	51088	2
KLHL5	51088	2
WDR19	57728	2
RFC1	5981	2
KLB	152831	2
RPL9	6133	2
RPL9	6133	2
LIAS	11019	2
LOC401127	401127	2
UGDH	7358	2
UGDH-AS1	100885776	2
SMIM14	201895	2
UBE2K	3093	2
PDS5A	23244	2
N4BP2	55728	2
LOC344967	344967	2
RHOH	399	2
RHOH	399	2
RHOH	399	2
RHOH	399	2
LOC101060498	101060498	2
LOC101060498	101060498	2
CHRNA9	55584	2
RBM47	54502	2
RBM47	54502	2
NSUN7	79730	2
APBB2	323	2
APBB2	323	2
APBB2	323	2
UCHL1-AS1	101410542	2
UCHL1	7345	2
LIMCH1	22998	2
LIMCH1	22998	2
LIMCH1	22998	2
PHOX2B	8929	2
LINC00682	101927074	2
TMEM33	55161	2
DCAF4L1	285429	2
SLC30A9	10463	2
BEND4	389206	2
SHISA3	152573	2
ATP8A1	10396	2
GRXCR1	389207	2
KCTD8	386617	2
YIPF7	285525	2
GUF1	60558	2
GNPDA2	132789	2
GABRG1	2565	2
GABRA2	2555	2
GABRA2	2555	2
COX7B2	170712	2
GABRA4	2557	2
GABRA4	2557	2
GABRB1	2560	2
COMMD8	54951	2
ATP10D	57205	2
CORIN	10699	2
NFXL1	152518	2
NFXL1	152518	2
NFXL1	152518	2
CNGA1	1259	2
CNGA1	1259	2
NIPAL1	152519	2
TXK	7294	2
TEC	7006	2
SLAIN2	57606	2
SLC10A4	201780	2
ZAR1	326340	2
FRYL	285527	2
OCIAD1	54940	2
OCIAD1	54940	2
OCIAD1	54940	2
OCIAD2	132299	2
CWH43	80157	2
CWH43	80157	2
DCUN1D4	23142	2
DCUN1D4	23142	2
LRRC66	339977	2
SGCB	6443	2
SPATA18	132671	2
USP46	64854	2
USP46	64854	2
DANCR	57291	2
ERVMER34-1	100288413	2
LOC152578	152578	2
RASL11B	65997	2
SCFD2	152579	2
FIP1L1	81608	2
LNX1-AS1	100873939	2
LNX1	84708	2
LNX1	84708	2
LNX1-AS2	100873955	2
RPL21P44	402176	2
CHIC2	26511	2
GSX2	170825	2
PDGFRA	5156	2
KIT	3815	2
KDR	3791	2
SRD5A3	79644	2
SRD5A3-AS1	100506462	2
TMEM165	55858	2
CLOCK	9575	2
CLOCK	9575	2
PDCL2	132954	2
NMU	10874	2
NMU	10874	2
LOC644145	644145	2
EXOC1	55763	2
CEP135	9662	2
KIAA1211	57482	2
AASDH	132949	2
PPAT	5471	2
PAICS	10606	2
PAICS	10606	2
SRP72	6731	2
ARL9	132946	2
THEGL	100506564	2
HOPX	84525	2
HOPX	84525	2
SPINK2	6691	2
SPINK2	6691	2
SPINK2	6691	2
REST	5978	2
REST	5978	2
NOA1	84273	2
POLR2B	5431	2
IGFBP7-AS1	255130	2
IGFBP7	3490	2
LPHN3	23284	2
LPHN3-AS1	101927186	2
TECRL	253017	2
LOC401134	401134	2
EPHA5-AS1	100144602	2
EPHA5	2044	2
LOC101927237	101927237	2
CENPC	1060	2
STAP1	26228	2
UBA6	55236	2
UBA6-AS1	550112	2
GNRHR	2798	2
TMPRSS11D	9407	2
TMPRSS11A	339967	2
TMPRSS11GP	644759	2
LOC550113	550113	2
SYT14P1	401135	2
TMPRSS11F	389208	2
FTLP10	100130017	2
TMPRSS11BNL	401136	2
TMPRSS11B	132724	2
UGT2B7	7364	2
UGT2B11	10720	2
UGT2B28	54490	2
UGT2B4	7363	2
UGT2B4	7363	2
UGT2A2	574537	2
UGT2A1	10941	2
SULT1B1	27284	2
SULT1E1	6783	2
CSN1S1	1446	2
CSN2	1447	2
STATH	6779	2
HTN3	3347	2
HTN1	3346	2
CSN1S2AP	286828	2
CSN1S2BP	100337616	2
PRR27	401137	2
ODAM	54959	2
FDCSP	260436	2
CSN3	1448	2
CABS1	85438	2
SMR3A	26952	2
SMR3B	10879	2
PROL1	58503	2
MUC7	4589	2
MUC7	4589	2
MUC7	4589	2
AMTN	401138	2
AMBN	258	2
ENAM	10117	2
IGJ	3512	2
UTP3	57050	2
RUFY3	22902	2
RUFY3	22902	2
RUFY3	22902	2
GRSF1	2926	2
GRSF1	2926	2
MOB1B	92597	2
DCK	1633	2
SLC4A4	8671	2
SLC4A4	8671	2
GC	2638	2
GC	2638	2
GC	2638	2
NPFFR2	10886	2
NPFFR2	10886	2
ADAMTS3	9508	2
COX18	285521	2
ANKRD17	26057	2
ANKRD17	26057	2
ALB	213	2
AFP	174	2
AFM	173	2
LOC728040	728040	2
RASSF6	166824	2
RASSF6	166824	2
CXCL8	3576	2
CXCL6	6372	2
PF4V1	5197	2
CXCL1	2919	2
PF4	5196	2
PPBP	5473	2
CXCL5	6374	2
CXCL3	2921	2
PPBPP2	10895	2
CXCL2	2920	2
MTHFD2L	441024	2
EPGN	255324	2
EREG	2069	2
BTC	685	2
PARM1	25849	2
LOC100507388	100507388	2
LOC441025	441025	2
RCHY1	25898	2
RCHY1	25898	2
THAP6	152815	2
C4orf26	152816	2
CDKL2	8999	2
G3BP2	9908	2
G3BP2	9908	2
USO1	8615	2
PPEF2	5470	2
NAAA	27163	2
SDAD1	55153	2
CXCL9	4283	2
ART3	419	2
CXCL10	3627	2
CXCL11	6373	2
ART3	419	2
NUP54	53371	2
SCARB2	950	2
FAM47E	100129583	2
FAM47E-STBD1	100631383	2
STBD1	8987	2
CCDC158	339965	2
SHROOM3	57619	2
SOWAHB	345079	2
SEPT11	55752	2
CCNI	10983	2
CCNG2	901	2
CXCL13	10563	2
CNOT6L	246175	2
MRPL1	65008	2
FRAS1	80144	2
ANXA3	306	2
LINC01094	100505702	2
BMP2K	55589	2
PAQR3	152559	2
LINC01088	100505875	2
NAA11	84779	2
GK2	2712	2
LINC00989	100506035	2
PCAT4	118425	2
ANTXR2	118429	2
ANTXR2	118429	2
PRDM8	56978	2
PRDM8	56978	2
FGF5	2250	2
FGF5	2250	2
C4orf22	255119	2
BMP3	651	2
PRKG2	5593	2
PRKG2	5593	2
RASGEF1B	153020	2
HNRNPD	3184	2
HNRNPDL	9987	2
ENOPH1	58478	2
TMEM150C	441027	2
LINC00575	439934	2
SCD5	79966	2
SEC31A	22872	2
SEC31A	22872	2
SEC31A	22872	2
THAP9	79725	2
THAP9-AS1	100499177	2
LIN54	132660	2
LIN54	132660	2
COPS4	51138	2
PLAC8	51316	2
PLAC8	51316	2
COQ2	27235	2
HPSE	10855	2
HPSE	10855	2
HPSE	10855	2
HELQ	113510	2
MRPS18C	51023	2
FAM175A	84142	2
AGPAT9	84803	2
AGPAT9	84803	2
AGPAT9	84803	2
NKX6-1	4825	2
CDS1	1040	2
WDFY3	23001	2
WDFY3-AS2	404201	2
ARHGAP24	83478	2
ARHGAP24	83478	2
ARHGAP24	83478	2
ARHGAP24	83478	2
MAPK10	5602	2
LOC101929064	101929064	2
MAPK10	5602	2
MAPK10	5602	2
PTPN13	5783	2
SLC10A6	345274	2
C4orf36	132989	2
LOC100506746	100506746	2
AFF1	4299	2
AFF1	4299	2
KLHL8	57563	2
KLHL8	57563	2
HSD17B13	345275	2
HSD17B11	51170	2
NUDT9	53343	2
NUDT9	53343	2
SPARCL1	8404	2
DSPP	1834	2
DMP1	1758	2
IBSP	3381	2
MEPE	56955	2
MEPE	56955	2
MEPE	56955	2
SPP1	6696	2
PKD2	5311	2
ABCG2	9429	2
ABCG2	9429	2
PPM1K	152926	2
HERC6	55008	2
HERC5	51191	2
PYURF	100996939	2
HERC3	8916	2
NAP1L5	266812	2
FAM13A-AS1	285512	2
FAM13A	10144	2
FAM13A	10144	2
TIGD2	166815	2
GPRIN3	285513	2
SNCA-AS1	644248	2
SNCA	6622	2
SNCA	6622	2
SNCA	6622	2
MMRN1	22915	2
CCSER1	401145	2
CCSER1	401145	2
GRID2	2895	2
ATOH1	474	2
SMARCAD1	56916	2
SMARCAD1	56916	2
SMARCAD1	56916	2
SMARCAD1	56916	2
HPGDS	27306	2
PDLIM5	10611	2
LOC100507012	100507012	2
BMPR1B	658	2
BMPR1B	658	2
BMPR1B	658	2
BMPR1B	658	2
UNC5C	8633	2
PDHA2	5161	2
STPG2-AS1	101410545	2
STPG2	285555	2
RAP1GDS1	5910	2
TSPAN5	10098	2
EIF4E	1977	2
EIF4E	1977	2
METAP1	23173	2
ADH5	128	2
LOC100507053	100507053	2
ADH4	127	2
PCNAP1	359806	2
ADH6	130	2
ADH1A	124	2
ADH1B	125	2
ADH1C	126	2
ADH7	131	2
ADH7	131	2
C4orf17	84103	2
TRMT10A	93587	2
TRMT10A	93587	2
MTTP	4547	2
DAPP1	27071	2
LAMTOR3	8649	2
DNAJB14	79982	2
H2AFZ	3015	2
LOC256880	256880	2
DDIT4L	115265	2
EMCN	51705	2
LINC01216	100874275	2
PPP3CA	5530	2
FLJ20021	90024	2
BANK1	55024	2
BANK1	55024	2
SLC39A8	64116	2
SLC39A8	64116	2
SLC39A8	64116	2
SLC39A8	64116	2
NFKB1	4790	2
MANBA	4126	2
UBE2D3	7323	2
UBE2D3	7323	2
UBE2D3	7323	2
UBE2D3	7323	2
UBE2D3	7323	2
CISD2	493856	2
SLC9B1	150159	2
SLC9B2	133308	2
BDH2	56898	2
CENPE	1062	2
TACR3	6870	2
CXXC4	80319	2
TET2	54790	2
TET2	54790	2
PPA2	27068	2
ARHGEF38	54848	2
ARHGEF38-IT1	100874374	2
INTS12	57117	2
GSTCD	79807	2
GSTCD	79807	2
NPNT	255743	2
AIMP1	9255	2
AIMP1	9255	2
TBCK	93627	2
AIMP1	9255	2
TBCK	93627	2
GIMD1	100507096	2
DKK2	27123	2
PAPSS1	9061	2
SGMS2	166929	2
SGMS2	166929	2
CYP2U1	113612	2
HADH	3033	2
LEF1	51176	2
LEF1-AS1	641518	2
LEF1	51176	2
LEF1-AS1	641518	2
RPL34-AS1	285456	2
RPL34	6164	2
RPL34	6164	2
OSTC	58505	2
ETNPPL	64850	2
COL25A1	84570	2
COL25A1	84570	2
SEC24B	10427	2
SEC24B-AS1	100533182	2
CCDC109B	55013	2
CASP6	839	2
PLA2G12A	81579	2
CFI	3426	2
GAR1	54433	2
RRH	10692	2
LRIT3	345193	2
EGF	1950	2
ELOVL6	79071	2
ELOVL6	79071	2
ENPEP	2028	2
PITX2	5308	2
PITX2	5308	2
C4orf32	132720	2
AP1AR	55435	2
TIFA	92610	2
ALPK1	80216	2
NEUROG2	63973	2
LARP7	51574	2
ZGRF1	55345	2
LARP7	51574	2
ANK2	287	2
ANK2	287	2
CAMK2D	817	2
ARSJ	79642	2
UGT8	7368	2
UGT8	7368	2
NDST4	64579	2
TRAM1L1	133022	2
NDST3	9348	2
SNHG8	100093630	2
PRSS12	8492	2
CEP170P1	645455	2
LOC729218	729218	2
LOC729218	729218	2
METTL14	57721	2
SEC24D	9871	2
SYNPO2	171024	2
SYNPO2	171024	2
MYOZ2	51778	2
USP53	54532	2
C4orf3	401152	2
C4orf3	401152	2
FABP2	2169	2
LINC01061	401149	2
LOC645513	645513	2
PDE5A	8654	2
PDE5A	8654	2
PDE5A	8654	2
LINC01365	101927007	2
LOC100996694	100996694	2
MAD2L1	4085	2
PRDM5	11107	2
NDNF	79625	2
TNIP3	79931	2
TNIP3	79931	2
TNIP3	79931	2
QRFPR	84109	2
ANXA5	308	2
PP12613	100192379	2
TMEM155	132332	2
EXOSC9	5393	2
CCNA2	890	2
BBS7	55212	2
TRPC3	7222	2
TRPC3	7222	2
KIAA1109	84162	2
ADAD1	132612	2
ADAD1	132612	2
IL2	3558	2
IL21-AS1	100996941	2
IL21	59067	2
CETN4P	729338	2
BBS12	166379	2
FGF2	2247	2
NUDT6	11162	2
NUDT6	11162	2
SPATA5	166378	2
SPRY1	10252	2
SPRY1	10252	2
SPRY1	10252	2
LINC01091	285419	2
LINC01091	285419	2
LOC101927087	101927087	2
ANKRD50	57182	2
FAT4	79633	2
INTU	27152	2
SLC25A31	83447	2
HSPA4L	22824	2
PLK4	10733	2
PLK4	10733	2
C4orf29	80167	2
MFSD8	256471	2
LARP1B	55132	2
PGRMC2	10424	2
JADE1	79960	2
JADE1	79960	2
JADE1	79960	2
JADE1	79960	2
SCLT1	132320	2
C4orf33	132321	2
C4orf33	132321	2
LOC101927282	101927282	2
PCDH10	57575	2
PABPC4L	132430	2
LINC00613	100507528	2
LINC00613	100507528	2
PCDH18	54510	2
SLC7A11-AS1	641364	2
LINC00616	641365	2
SLC7A11	23657	2
LINC00499	100874047	2
CCRN4L	25819	2
ELF2	1998	2
ELF2	1998	2
MGARP	84709	2
NDUFC1	4717	2
NDUFC1	4717	2
NAA15	80155	2
NDUFC1	4717	2
RAB33B	83452	2
SETD7	80854	2
MGST2	4258	2
MAML3	55534	2
SCOC	60592	2
SCOC	60592	2
SCOC	60592	2
SCOC-AS1	100129858	2
SCOC	60592	2
CLGN	1047	2
LOC152586	152586	2
ELMOD2	255520	2
UCP1	7350	2
TNRC18P1	644962	2
TBC1D9	23158	2
RNF150	57484	2
ZNF330	27309	2
LOC100507639	100507639	2
IL15	3600	2
INPP4B	8821	2
USP38	84640	2
GAB1	2549	2
SMARCA5	8467	2
SMARCA5-AS1	100128055	2
GUSBP5	441046	2
FREM3	166752	2
GYPE	2996	2
GYPB	2994	2
GYPA	2993	2
HHIP	64399	2
HHIP-AS1	646576	2
ABCE1	6059	2
ANAPC10	10393	2
ANAPC10	10393	2
OTUD4	54726	2
OTUD4	54726	2
SMAD1	4086	2
SMAD1	4086	2
SMAD1-AS2	101927659	2
MMAA	166785	2
C4orf51	646603	2
ZNF827	152485	2
LINC01095	100505545	2
LSM6	11157	2
SLC10A7	84068	2
POU4F2	5458	2
TTC29	83894	2
EDNRA	1909	2
TMEM184C	55751	2
PRMT9	90826	2
ARHGAP10	79658	2
NR3C2	4306	2
DCLK2	166614	2
MAB21L2	10586	2
LRBA	987	2
LRBA	987	2
RPS3A	6189	2
SH3D19	152503	2
SH3D19	152503	2
SH3D19	152503	2
PRSS48	345062	2
FAM160A1	729830	2
PET112	5188	2
LOC100996286	100996286	2
LOC100996286	100996286	2
DEAR	102191832	2
FBXW7	55294	2
FBXW7	55294	2
FBXW7	55294	2
FBXW7	55294	2
DKFZP434I0714	54553	2
TMEM154	201799	2
TIGD4	201798	2
ARFIP1	27236	2
FHDC1	85462	2
TRIM2	23321	2
TRIM2	23321	2
ANXA2P1	303	2
MND1	84057	2
KIAA0922	23240	2
TLR2	7097	2
RNF175	285533	2
SFRP2	6423	2
DCHS2	54798	2
DCHS2	54798	2
DCHS2	54798	2
PLRG1	5356	2
FGB	2244	2
FGA	2243	2
FGG	2266	2
LRAT	9227	2
RBM46	166863	2
RBM46	166863	2
NPY2R	4887	2
MAP9	79884	2
GUCY1A3	2982	2
GUCY1A3	2982	2
GUCY1A3	2982	2
GUCY1A3	2982	2
GUCY1B3	2983	2
ASIC5	51802	2
TDO2	6999	2
CTSO	1519	2
PDGFC	56034	2
GLRB	2743	2
GLRB	2743	2
GRIA2	2891	2
GRIA2	2891	2
LOC340017	340017	2
FAM198B	51313	2
FAM198B	51313	2
TMEM144	55314	2
RXFP1	59350	2
C4orf46	201725	2
ETFDH	2110	2
C4orf46	201725	2
ETFDH	2110	2
PPID	5481	2
FNIP2	57600	2
C4orf45	152940	2
RAPGEF2	9693	2
FSTL5	56884	2
NAF1	92345	2
NPY1R	4886	2
NPY5R	4889	2
TKTL2	84076	2
TMA16	55319	2
MARCH1	55016	2
ANP32C	23520	2
MARCH1	55016	2
LINC01207	100505989	2
APELA	100506013	2
APELA	100506013	2
FAM218A	152756	2
TRIM61	391712	2
TRIM60	166655	2
TMEM192	201931	2
KLHL2	11275	2
KLHL2	11275	2
GK3P	2713	2
MSMO1	6307	2
CPE	1363	2
LINC01179	101928151	2
LOC101928131	101928131	2
TLL1	7092	2
SPOCK3	50859	2
SPOCK3	50859	2
ANXA10	11199	2
DDX60	55601	2
DDX60L	91351	2
PALLD	23022	2
PALLD	23022	2
PALLD	23022	2
CBR4	84869	2
SH3RF1	57630	2
NEK1	4750	2
CLCN3	1182	2
CLCN3	1182	2
C4orf27	54969	2
LOC100506085	100506085	2
MFAP3L	9848	2
MFAP3L	9848	2
AADAT	51166	2
AADAT	51166	2
AADAT	51166	2
LOC100506122	100506122	2
GALNTL6	442117	2
GALNT7	51809	2
HMGB2	3148	2
HMGB2	3148	2
HMGB2	3148	2
SAP30	8819	2
SCRG1	11341	2
HAND2	9464	2
HAND2-AS1	79804	2
CEP44	80817	2
CEP44	80817	2
FBXO8	26269	2
HPGD	3248	2
HPGD	3248	2
GLRA3	8001	2
ADAM29	11086	2
GPM6A	2823	2
GPM6A	2823	2
GPM6A	2823	2
WDR17	116966	2
SPATA4	132851	2
ASB5	140458	2
SPCS3	60559	2
VEGFC	7424	2
NEIL3	55247	2
AGA	175	2
LINC01098	285501	2
LINC01099	101928656	2
LINC00290	728081	2
MGC45800	90768	2
TENM3	55714	2
DCTD	1635	2
FAM92A1P2	403315	2
WWC2-AS2	152641	2
WWC2	80014	2
CLDN22	53842	2
CLDN24	100132463	2
CDKN2AIP	55602	2
LOC389247	389247	2
ING2	3622	2
ING2	3622	2
RWDD4	201965	2
TRAPPC11	60684	2
STOX2	56977	2
ENPP6	133121	2
LOC728175	728175	2
IRF2	3660	2
CASP3	836	2
PRIMPOL	201973	2
CENPU	79682	2
SLED1	643036	2
ACSL1	2180	2
ACSL1	2180	2
ACSL1	2180	2
ACSL1	2180	2
LOC731424	731424	2
LINC01093	100506229	2
HELT	391723	2
SLC25A4	291	2
KIAA1430	57587	2
SNX25	83891	2
LRP2BP	55805	2
ANKRD37	353322	2
UFSP2	55325	2
C4orf47	441054	2
CCDC110	256309	2
PDLIM3	27295	2
SORBS2	8470	2
SORBS2	8470	2
SORBS2	8470	2
SORBS2	8470	2
SORBS2	8470	2
SORBS2	8470	2
TLR3	7098	2
FAM149A	25854	2
FAM149A	25854	2
FLJ38576	651430	2
CYP4V2	285440	2
KLKB1	3818	2
F11	2160	2
F11-AS1	285441	2
MTNR1A	4543	2
FAT1	2195	2
LOC339975	339975	2
LOC100506272	100506272	2
ZFP42	132625	2
TRIML2	205860	2
TRIML1	339976	2
LINC01060	401164	2
LINC01262	101928971	2
FRG1	2483	2
DBET	100419743	2
PLEKHG4B	153478	2
LRRC14B	389257	2
CCDC127	133957	2
SDHA	6389	2
LOC102467073	102467073	2
PDCD6	10016	2
AHRR	57491	2
C5orf55	116349	2
EXOC3	11336	2
PP7080	25845	2
SLC9A3	6550	2
LOC100996325	100996325	2
CEP72	55722	2
TPPP	11076	2
ZDHHC11	79844	2
BRD9	65980	2
BRD9	65980	2
TRIP13	9319	2
LOC100506688	100506688	2
NKD2	85409	2
SLC12A7	10723	2
CTD-3080P12.3	101928857	2
SLC6A19	340024	2
SLC6A18	348932	2
TERT	7015	2
CLPTM1L	81037	2
SLC6A3	6531	2
LPCAT1	79888	2
SDHAP3	728609	2
LOC728613	728613	2
MRPL36	64979	2
NDUFS6	4726	2
LOC101929034	101929034	2
IRX4	50805	2
IRX4	50805	2
IRX4	50805	2
CTD-2194D22.4	101929081	2
LOC100506858	100506858	2
IRX2	153572	2
C5orf38	153571	2
LINC01377	102467074	2
LINC01017	102467075	2
LINC01019	285577	2
IRX1	79192	2
LOC101929153	101929153	2
LINC01020	340094	2
CTD-2297D10.2	101929176	2
ADAMTS16	170690	2
ICE1	23379	2
FLJ33360	401172	2
MED10	84246	2
UBE2QL1	134111	2
LINC01018	255167	2
LINC01018	255167	2
NSUN2	54888	2
SRD5A1	6715	2
LOC100505625	100505625	2
PAPD7	11044	2
PAPD7	11044	2
LOC442132	442132	2
ADCY2	108	2
C5orf49	134121	2
FASTKD3	79072	2
MTRR	4552	2
LOC729506	729506	2
LOC101929284	101929284	2
CTD-2201E9.1	101929338	2
SEMA5A	9037	2
SNHG18	100505806	2
TAS2R1	50834	2
LOC285692	285692	2
FAM173B	134145	2
CCT5	22948	2
CMBL	134147	2
MARCH6	10299	2
ROPN1L-AS1	100505845	2
ROPN1L	83853	2
LOC101929412	101929412	2
ANKRD33B	651746	2
DAP	1611	2
CTNND2	1501	2
CTNND2	1501	2
LINC01194	404663	2
DNAH5	1767	2
TRIO	7204	2
FAM105A	54491	2
OTULIN	90268	2
LOC100130744	100130744	2
ANKH	56172	2
LOC101929454	101929454	2
FBXL7	23194	2
FBXL7	23194	2
CTD-2350J17.1	101929472	2
MARCH11	441061	2
LOC101929505	101929505	2
ZNF622	90441	2
FAM134B	54463	2
LOC101929524	101929524	2
FAM134B	54463	2
MYO10	4651	2
BASP1	10409	2
LOC285696	285696	2
BASP1	10409	2
LOC401177	401177	2
CDH18	1016	2
CDH18	1016	2
CDH18	1016	2
GUSBP1	728411	2
PMCHL1	5369	2
CDH12	1010	2
PRDM9	56979	2
CDH10	1008	2
LOC340107	340107	2
CDH9	1007	2
LINC01021	643401	2
LSP1P3	729862	2
LOC101929645	101929645	2
LOC101929681	101929681	2
CDH6	1004	2
DROSHA	29102	2
C5orf22	55322	2
PDZD2	23037	2
GOLPH3	64083	2
MTMR12	54545	2
ZFR	51663	2
SUB1	10923	2
NPR3	4883	2
NPR3	4883	2
LOC340113	340113	2
TARS	6897	2
TARS	6897	2
ADAMTS12	81792	2
RXFP3	51289	2
SLC45A2	51151	2
AMACR	23600	2
C1QTNF3	114899	2
C1QTNF3-AMACR	100534612	2
RAI14	26064	2
RAI14	26064	2
RAI14	26064	2
RAI14	26064	2
TTC23L	153657	2
RAD1	5810	2
RAD1	5810	2
BRIX1	55299	2
DNAJC21	134218	2
AGXT2	64902	2
PRLR	5618	2
PRLR	5618	2
SPEF2	79925	2
IL7R	3575	2
CAPSL	133690	2
CAPSL	133690	2
LOC100506406	100506406	2
UGT3A1	133688	2
UGT3A1	133688	2
UGT3A2	167127	2
LMBRD2	92255	2
SKP2	6502	2
NADK2	133686	2
NADK2	133686	2
NADK2	133686	2
RANBP3L	202151	2
SLC1A3	6507	2
LOC646719	646719	2
NIPBL	25836	2
C5orf42	65250	2
NUP155	9631	2
WDR70	55100	2
GDNF	2668	2
GDNF	2668	2
GDNF	2668	2
GDNF	2668	2
GDNF-AS1	100861519	2
GDNF-AS1	100861519	2
GDNF-AS1	100861519	2
EGFLAM	133584	2
EGFLAM-AS4	100852408	2
EGFLAM-AS2	100506475	2
EGFLAM	133584	2
EGFLAM	133584	2
LIFR	3977	2
LIFR-AS1	100506495	2
LIFR	3977	2
LINC01265	101926904	2
OSMR-AS1	101929768	2
OSMR	9180	2
OSMR	9180	2
RICTOR	253260	2
FYB	2533	2
FYB	2533	2
C9	735	2
DAB2	1601	2
LOC101926940	101926940	2
LINC00603	102467077	2
PTGER4	5734	2
TTC33	23548	2
PRKAA1	5562	2
LOC100506548	100506548	2
RPL37	6167	2
CARD6	84674	2
C7	730	2
MROH2B	133558	2
C6	729	2
C6	729	2
PLCXD3	345557	2
OXCT1-AS1	100874002	2
OXCT1	5019	2
C5orf51	285636	2
FBXO4	26272	2
FBXO4	26272	2
LOC101926960	101926960	2
GHR	2690	2
GHR	2690	2
GHR	2690	2
GHR	2690	2
GHR	2690	2
GHR	2690	2
